time_stamp,Pulsometer_readout,Engine_efficiency,red_Value,blue_Value,green_Value
2018-01-01T10:42:16Z,9,79.3090073074487,192,132,193
2018-01-01T10:42:17Z,10,80.56063096670742,208,125,202
2018-01-01T10:42:18Z,11,80.41258348206277,222,125,215
2018-01-01T10:42:19Z,12,85.96928254442278,233,128,228
2018-01-01T10:42:20Z,13,77.04685521717377,242,130,238
2018-01-01T10:42:21Z,14,76.48923050847995,249,126,242
2018-01-01T10:42:22Z,15,79.12175599886231,253,126,245
2018-01-01T10:42:23Z,16,72.95915305976646,254,128,249
2018-01-01T10:42:24Z,17,83.15539184031344,254,127,247
2018-01-01T10:42:25Z,18,78.79377904991424,250,130,246
2018-01-01T10:42:26Z,19,77.52455730470982,244,130,240
2018-01-01T10:42:27Z,20,75.45419342297176,236,127,230
2018-01-01T10:42:28Z,21,79.07472850472224,225,127,220
2018-01-01T10:42:29Z,22,78.10984964565618,212,126,206
2018-01-01T10:42:30Z,23,80.31229008095649,197,127,192
2018-01-01T10:42:31Z,24,76.26762991539618,179,128,177
2018-01-01T10:42:32Z,25,74.03847604169555,160,127,158
2018-01-01T10:42:33Z,26,78.56471256299584,140,129,141
2018-01-01T10:42:34Z,27,74.38584694313604,118,129,119
2018-01-01T10:42:35Z,28,77.77537308673928,95,129,98
2018-01-01T10:42:36Z,29,82.70986679276075,71,127,73
2018-01-01T10:42:37Z,30,82.36808980803026,46,124,47
2018-01-01T10:42:38Z,31,78.62787977580004,21,133,31
2018-01-01T10:42:39Z,32,79.51459406979862,4,128,11
2018-01-01T10:42:40Z,33,76.3746698084146,29,127,33
2018-01-01T10:42:41Z,34,81.5074888648107,54,129,59
2018-01-01T10:42:42Z,35,86.93108983805148,79,127,80
2018-01-01T10:42:43Z,36,86.55489514168237,103,129,105
2018-01-01T10:42:44Z,37,79.57715752666391,125,125,123
2018-01-01T10:42:45Z,38,87.47568965627146,147,128,147
2018-01-01T10:42:46Z,39,80.55689440195452,167,128,166
2018-01-01T10:42:47Z,40,76.67796099129754,185,128,183
2018-01-01T10:42:48Z,41,72.79473590145996,202,125,196
2018-01-01T10:42:49Z,42,80.90463739996314,216,129,214
2018-01-01T10:42:50Z,43,81.09817587499218,229,124,220
2018-01-01T10:42:51Z,44,78.46456980989817,239,127,233
2018-01-01T10:42:52Z,45,82.47433272076489,246,130,242
2018-01-01T10:42:53Z,46,81.72102125500848,251,128,246
2018-01-01T10:42:54Z,47,80.97649466837711,254,124,245
2018-01-01T10:42:55Z,48,81.53833454785989,254,128,248
2018-01-01T10:42:56Z,49,87.40593674163341,252,129,247
2018-01-01T10:42:57Z,50,83.99150028260524,247,126,239
2018-01-01T10:42:58Z,51,76.72730144515737,239,130,236
2018-01-01T10:42:59Z,52,75.11542393967612,230,127,224
2018-01-01T10:43:00Z,53,84.24307400772304,217,122,208
2018-01-01T10:43:01Z,54,80.43321640658363,203,127,199
2018-01-01T10:43:02Z,55,77.12963137036324,187,127,183
2018-01-01T10:43:03Z,56,76.39635460385294,169,130,169
2018-01-01T10:43:04Z,57,80.65488506400227,149,126,146
2018-01-01T10:43:05Z,58,79.94685336724008,127,131,130
2018-01-01T10:43:06Z,59,85.04816037071998,105,130,108
2018-01-01T10:43:07Z,60,78.1795012641554,81,124,80
2018-01-01T10:43:08Z,61,73.77664518368879,56,130,62
2018-01-01T10:43:09Z,62,83.67841157650061,31,127,36
2018-01-01T10:43:10Z,63,75.60645682010357,6,125,9
2018-01-01T10:43:11Z,64,87.83996634384756,19,124,21
2018-01-01T10:43:12Z,65,79.28703867072993,44,127,48
2018-01-01T10:43:13Z,66,81.83325607929712,69,124,69
2018-01-01T10:43:14Z,67,79.8753013388929,93,126,93
2018-01-01T10:43:15Z,68,77.65685055759988,116,129,118
2018-01-01T10:43:16Z,69,86.77169022925041,138,125,135
2018-01-01T10:43:17Z,70,78.62597276487642,0,127,5
2018-01-01T10:43:18Z,71,79.6207539162711,25,126,29
2018-01-01T10:43:19Z,72,82.40677876757391,50,129,56
2018-01-01T10:43:20Z,73,75.36908364957068,75,124,74
2018-01-01T10:43:21Z,74,82.46387358244104,99,127,100
2018-01-01T10:43:22Z,75,85.09362139731671,122,128,122
2018-01-01T10:43:23Z,76,73.14992464418278,143,126,141
2018-01-01T10:43:24Z,77,82.56801754785599,164,130,165
2018-01-01T10:43:25Z,78,89.64330939430667,182,127,179
2018-01-01T10:43:26Z,79,80.74128072529427,199,129,197
2018-01-01T10:43:27Z,80,74.42307836143385,214,130,212
2018-01-01T10:43:28Z,81,79.1531847480371,227,130,224
2018-01-01T10:43:29Z,82,81.14945584180249,237,124,228
2018-01-01T10:43:30Z,83,80.53562363697004,245,126,238
2018-01-01T10:43:31Z,84,80.47798350032222,251,130,247
2018-01-01T10:43:32Z,85,83.69512821952857,254,127,247
2018-01-01T10:43:33Z,86,84.6373701657258,254,129,250
2018-01-01T10:43:34Z,87,82.3520065918312,252,125,244
2018-01-01T10:43:35Z,88,84.19071262505227,248,131,245
2018-01-01T10:43:36Z,89,80.8492327663308,241,132,239
2018-01-01T10:43:37Z,90,75.0831422291036,231,128,227
2018-01-01T10:43:38Z,91,79.66138543857193,220,128,215
2018-01-01T10:43:39Z,92,76.4774232630278,206,125,199
2018-01-01T10:43:40Z,93,79.11668502342887,190,131,189
2018-01-01T10:43:41Z,94,87.09521642912024,172,127,169
2018-01-01T10:43:42Z,95,79.06087148181452,152,130,153
2018-01-01T10:43:43Z,96,86.6705057977269,131,131,134
2018-01-01T10:43:44Z,97,84.37025202792843,108,128,110
2018-01-01T10:43:45Z,98,82.604823099297,85,128,88
2018-01-01T10:43:46Z,99,77.88159096312786,61,126,62
2018-01-01T10:43:47Z,100,72.28030898544257,35,126,38
2018-01-01T10:43:48Z,101,84.33457867309681,10,124,13
2018-01-01T10:43:49Z,102,82.61617769477327,14,129,22
2018-01-01T10:43:50Z,103,76.51794576334879,40,131,47
2018-01-01T10:43:51Z,104,80.18211549501916,65,131,71
2018-01-01T10:43:52Z,105,75.49709368938186,89,125,88
2018-01-01T10:43:53Z,106,83.147315210183,112,130,115
2018-01-01T10:43:54Z,107,84.94585104222202,135,130,137
2018-01-01T10:43:55Z,108,76.47630718857911,156,128,154
2018-01-01T10:43:56Z,109,78.05456246899678,175,127,171
2018-01-01T10:43:57Z,110,77.85619444274393,192,130,191
2018-01-01T10:43:58Z,111,81.43463874478438,208,125,202
2018-01-01T10:43:59Z,112,75.91361920119702,222,130,219
2018-01-01T10:44:00Z,113,88.38056387925072,233,129,229
2018-01-01T10:44:01Z,114,76.21762233497665,242,128,237
2018-01-01T10:44:02Z,115,78.3822941555936,249,127,242
2018-01-01T10:44:03Z,116,80.23892994853327,253,125,244
2018-01-01T10:44:04Z,117,84.96236046452809,254,130,250
2018-01-01T10:44:05Z,118,84.23018208725564,254,130,250
2018-01-01T10:44:06Z,119,79.02288522103265,250,127,244
2018-01-01T10:44:07Z,120,82.87159353074547,244,131,241
2018-01-01T10:44:08Z,121,75.60199082687986,236,130,233
2018-01-01T10:44:09Z,122,82.4805821741203,225,128,220
2018-01-01T10:44:10Z,123,81.2155368113398,212,127,207
2018-01-01T10:44:11Z,124,81.87024876205832,197,128,194
2018-01-01T10:44:12Z,125,77.31518728250396,179,129,179
2018-01-01T10:44:13Z,126,74.75799539171523,160,133,164
2018-01-01T10:44:14Z,127,78.39367283964445,140,128,140
2018-01-01T10:44:15Z,128,80.25663017411125,118,128,119
2018-01-01T10:44:16Z,129,76.82753836178247,95,129,98
2018-01-01T10:44:17Z,130,83.2203424416437,71,128,74
2018-01-01T10:44:18Z,131,81.57932810038055,46,126,49
2018-01-01T10:44:19Z,132,77.86358698650096,21,126,24
2018-01-01T10:44:20Z,133,83.72938512585687,4,129,12
2018-01-01T10:44:21Z,134,79.96571572376197,29,127,33
2018-01-01T10:44:22Z,135,84.82893781616485,54,129,59
2018-01-01T10:44:23Z,136,80.39295014664374,79,126,80
2018-01-01T10:44:24Z,137,83.51616979934727,103,129,105
2018-01-01T10:44:25Z,138,82.48469195326246,125,130,128
2018-01-01T10:44:26Z,139,84.14220774371995,147,127,145
2018-01-01T10:44:27Z,140,79.39552448349097,167,131,168
2018-01-01T10:44:28Z,141,73.76093835314654,185,123,178
2018-01-01T10:44:29Z,142,79.96124922516508,202,128,199
2018-01-01T10:44:30Z,143,82.92266365834394,216,128,213
2018-01-01T10:44:31Z,144,77.69389766842745,229,128,224
2018-01-01T10:44:32Z,145,80.09103176730254,239,128,233
2018-01-01T10:44:33Z,146,83.81986613775881,246,132,245
2018-01-01T10:44:34Z,147,79.64804632713386,251,128,245
2018-01-01T10:44:35Z,148,85.7437644636833,254,128,249
2018-01-01T10:44:36Z,149,80.87830797230588,254,128,248
2018-01-01T10:44:37Z,150,87.21236618057256,252,127,245
2018-01-01T10:44:38Z,151,77.44557174071599,247,126,240
2018-01-01T10:44:39Z,152,82.51272189187378,239,130,236
2018-01-01T10:44:40Z,153,79.11884977566282,230,127,224
2018-01-01T10:44:41Z,154,76.18074439785455,217,130,215
2018-01-01T10:44:42Z,155,88.90789896976283,203,128,200
2018-01-01T10:44:43Z,156,79.74428580244992,187,127,183
2018-01-01T10:44:44Z,157,76.11818236553167,169,127,166
2018-01-01T10:44:45Z,158,81.02674184435483,149,128,148
2018-01-01T10:44:46Z,159,87.14313219076068,127,128,128
2018-01-01T10:44:47Z,160,75.886422986398,105,126,104
2018-01-01T10:44:48Z,161,83.20435567778051,81,126,82
2018-01-01T10:44:49Z,162,85.69031877044621,56,127,59
2018-01-01T10:44:50Z,163,83.16869606707544,31,126,35
2018-01-01T10:44:51Z,164,76.6381469338542,6,127,11
2018-01-01T10:44:52Z,165,77.24989378618795,19,130,26
2018-01-01T10:44:53Z,166,78.95745052023439,44,130,50
2018-01-01T10:44:54Z,167,75.66256047712864,69,130,74
2018-01-01T10:44:55Z,168,79.20447025159388,93,128,95
2018-01-01T10:44:56Z,169,79.73458699851518,116,125,115
2018-01-01T10:44:57Z,170,79.63330257998705,138,128,138
2018-01-01T10:44:58Z,171,79.45616763628092,0,130,8
2018-01-01T10:44:59Z,172,82.84993977036966,25,132,34
2018-01-01T10:45:00Z,173,84.26520428085689,50,130,56
2018-01-01T10:45:01Z,174,80.87149176846586,75,128,78
2018-01-01T10:45:02Z,175,87.14369636623071,99,122,95
2018-01-01T10:45:03Z,176,83.15450638980423,122,128,122
2018-01-01T10:45:04Z,177,76.18946427288029,143,127,142
2018-01-01T10:45:05Z,178,85.19944591365685,164,126,160
2018-01-01T10:45:06Z,179,83.29875497657245,182,124,176
2018-01-01T10:45:07Z,180,84.92990613273987,199,131,199
2018-01-01T10:45:08Z,181,81.44135891948383,214,125,207
2018-01-01T10:45:09Z,182,84.30031441949205,227,130,224
2018-01-01T10:45:10Z,183,81.21903325066786,237,124,229
2018-01-01T10:45:11Z,184,78.81654925068531,245,132,243
2018-01-01T10:45:12Z,185,83.44482906712814,251,131,248
2018-01-01T10:45:13Z,186,79.41202743153802,254,127,247
2018-01-01T10:45:14Z,187,80.76527799461256,254,127,248
2018-01-01T10:45:15Z,188,82.95486217390759,252,128,247
2018-01-01T10:45:16Z,189,78.8113551720178,248,130,244
2018-01-01T10:45:17Z,190,80.03842496167464,241,129,236
2018-01-01T10:45:18Z,191,80.67800506010913,231,126,225
2018-01-01T10:45:19Z,192,85.82713763267479,220,129,217
2018-01-01T10:45:20Z,193,74.75145285583376,206,132,206
2018-01-01T10:45:21Z,194,83.65795725715174,190,126,185
2018-01-01T10:45:22Z,195,82.25497511854124,172,126,168
2018-01-01T10:45:23Z,196,80.58239339551974,152,129,152
2018-01-01T10:45:24Z,197,74.6686234858156,131,124,127
2018-01-01T10:45:25Z,198,79.0584035908441,108,127,108
2018-01-01T10:45:26Z,199,80.54971457105637,85,129,88
2018-01-01T10:45:27Z,200,79.89701479754956,61,130,66
2018-01-01T10:45:28Z,201,83.0489114245072,35,124,36
2018-01-01T10:45:29Z,202,79.70102997299075,10,129,17
2018-01-01T10:45:30Z,203,82.65511052893906,14,128,20
2018-01-01T10:45:31Z,204,75.47778358263409,40,127,43
2018-01-01T10:45:32Z,205,76.69215871867523,65,127,67
2018-01-01T10:45:33Z,206,77.83277323901454,89,127,90
2018-01-01T10:45:34Z,207,84.13311453186606,112,131,116
2018-01-01T10:45:35Z,208,78.8897552520243,135,129,136
2018-01-01T10:45:36Z,209,83.44682112626366,156,130,157
2018-01-01T10:45:37Z,210,69.84512945037386,175,129,174
2018-01-01T10:45:38Z,211,84.15146863310366,192,123,185
2018-01-01T10:45:39Z,212,82.86224751692046,208,128,204
2018-01-01T10:45:40Z,213,76.68013791038183,222,127,216
2018-01-01T10:45:41Z,214,83.9811770561543,233,127,228
2018-01-01T10:45:42Z,215,80.23472641660533,242,125,234
2018-01-01T10:45:43Z,216,79.75301611443018,249,129,244
2018-01-01T10:45:44Z,217,74.29168784312672,253,132,250
2018-01-01T10:45:45Z,218,77.69490670031902,254,124,245
2018-01-01T10:45:46Z,219,80.64911992598878,254,127,247
2018-01-01T10:45:47Z,220,78.46911755067777,250,127,243
2018-01-01T10:45:48Z,221,80.09561578604047,244,125,236
2018-01-01T10:45:49Z,222,80.46968130933881,236,126,228
2018-01-01T10:45:50Z,223,82.72651295852305,225,128,221
2018-01-01T10:45:51Z,224,68.82596873828047,212,128,208
2018-01-01T10:45:52Z,225,74.68398850678845,197,126,192
2018-01-01T10:45:53Z,226,84.6155542709442,179,130,179
2018-01-01T10:45:54Z,227,80.8167498976808,160,131,162
2018-01-01T10:45:55Z,228,82.21299996851945,140,130,142
2018-01-01T10:45:56Z,229,81.84953951740484,118,128,119
2018-01-01T10:45:57Z,230,86.21993665179684,95,128,96
2018-01-01T10:45:58Z,231,83.33083159867802,71,127,73
2018-01-01T10:45:59Z,232,86.32385185596188,46,129,51
2018-01-01T10:46:00Z,233,87.1296183251316,21,127,26
2018-01-01T10:46:01Z,234,80.05900593235083,4,132,14
2018-01-01T10:46:02Z,235,80.96261774541217,29,125,32
2018-01-01T10:46:03Z,236,86.05956991428727,54,127,57
2018-01-01T10:46:04Z,237,80.56349518593112,79,127,81
2018-01-01T10:46:05Z,238,77.55404870537261,103,125,102
2018-01-01T10:46:06Z,239,82.58860098389707,125,129,127
2018-01-01T10:46:07Z,240,81.68882397243635,147,128,146
2018-01-01T10:46:08Z,241,69.87118074175974,167,130,167
2018-01-01T10:46:09Z,242,77.5531405050934,185,126,181
2018-01-01T10:46:10Z,243,83.77569900403614,202,128,198
2018-01-01T10:46:11Z,244,78.96699554807508,216,130,214
2018-01-01T10:46:12Z,245,74.06148131249145,229,122,218
2018-01-01T10:46:13Z,246,83.10256378029686,239,127,232
2018-01-01T10:46:14Z,247,77.39564986222247,246,129,242
2018-01-01T10:46:15Z,248,82.87758515685073,251,126,244
2018-01-01T10:46:16Z,249,77.18827727504005,254,129,249
2018-01-01T10:46:17Z,250,85.10791425951587,254,128,248
2018-01-01T10:46:18Z,251,71.498195612382,252,128,246
2018-01-01T10:46:19Z,252,78.54386757724309,247,126,239
2018-01-01T10:46:20Z,253,83.64615527706951,239,127,233
2018-01-01T10:46:21Z,254,81.43889731460101,230,125,222
2018-01-01T10:46:22Z,255,73.57018218790662,217,127,212
2018-01-01T10:46:23Z,256,79.71779851384669,203,126,198
2018-01-01T10:46:24Z,1,81.86784395341365,187,126,182
2018-01-01T10:46:25Z,2,81.71761421331976,169,127,166
2018-01-01T10:46:26Z,3,74.69752679298715,149,129,149
2018-01-01T10:46:27Z,4,91.39329581731715,127,130,129
2018-01-01T10:46:28Z,5,75.09779061414565,105,129,107
2018-01-01T10:46:29Z,6,76.48674959817883,81,130,85
2018-01-01T10:46:30Z,7,86.5227709382599,56,127,59
2018-01-01T10:46:31Z,8,78.8376310131813,31,129,37
2018-01-01T10:46:32Z,9,76.92042135769556,6,126,11
2018-01-01T10:46:33Z,10,75.8114328058673,19,128,25
2018-01-01T10:46:34Z,11,76.20957619954856,44,129,50
2018-01-01T10:46:35Z,12,80.70468829575884,69,131,75
2018-01-01T10:46:36Z,13,78.03268590284424,93,128,95
2018-01-01T10:46:37Z,14,79.75414453907095,116,127,117
2018-01-01T10:46:38Z,15,80.08889982219509,138,127,137
2018-01-01T10:46:39Z,16,77.99175756155998,0,127,5
2018-01-01T10:46:40Z,17,79.53559854777282,25,128,30
2018-01-01T10:46:41Z,18,81.23586373370956,50,127,53
2018-01-01T10:46:42Z,19,79.6123684140236,75,127,77
2018-01-01T10:46:43Z,20,84.1505928697766,99,131,104
2018-01-01T10:46:44Z,21,79.96482455018993,122,125,119
2018-01-01T10:46:45Z,22,80.82110813627126,143,128,143
2018-01-01T10:46:46Z,23,76.28576251459549,164,130,164
2018-01-01T10:46:47Z,24,81.00453447345106,182,128,180
2018-01-01T10:46:48Z,25,80.49835112211441,199,127,195
2018-01-01T10:46:49Z,26,82.00776196908774,214,127,210
2018-01-01T10:46:50Z,27,78.94385260569288,227,126,220
2018-01-01T10:46:51Z,28,78.66949458419533,237,129,233
2018-01-01T10:46:52Z,29,75.7179077261232,245,128,240
2018-01-01T10:46:53Z,30,83.18703661150172,251,126,243
2018-01-01T10:46:54Z,31,75.56472749197835,254,130,250
2018-01-01T10:46:55Z,32,80.6462084192315,254,126,246
2018-01-01T10:46:56Z,33,74.52556840500134,252,126,245
2018-01-01T10:46:57Z,34,70.54839339972997,248,129,243
2018-01-01T10:46:58Z,35,79.08236214325075,241,129,237
2018-01-01T10:46:59Z,36,78.981181286515465,231,125,224
2018-01-01T10:47:00Z,37,84.30461273578234,220,125,213
2018-01-01T10:47:01Z,38,72.3490699780494,206,128,202
2018-01-01T10:47:02Z,39,82.43883898034885,190,126,185
2018-01-01T10:47:03Z,40,80.83416311218271,172,125,167
2018-01-01T10:47:04Z,41,74.13956816512885,152,126,150
2018-01-01T10:47:05Z,42,85.37688643740458,131,125,128
2018-01-01T10:47:06Z,43,81.11648378297889,108,124,106
2018-01-01T10:47:07Z,44,83.4862704261933,85,128,88
2018-01-01T10:47:08Z,45,75.60508225620735,61,127,63
2018-01-01T10:47:09Z,46,80.57488700168213,35,127,39
2018-01-01T10:47:10Z,47,78.44305236416496,10,129,18
2018-01-01T10:47:11Z,48,81.6540477574681,14,127,19
2018-01-01T10:47:12Z,49,86.01726738549549,40,127,43
2018-01-01T10:47:13Z,50,82.69385919081621,65,127,67
2018-01-01T10:47:14Z,51,82.15468627866508,89,127,90
2018-01-01T10:47:15Z,52,78.31444930992657,112,130,116
2018-01-01T10:47:16Z,53,77.79876923529007,135,130,136
2018-01-01T10:47:17Z,54,80.16537637302261,156,127,154
2018-01-01T10:47:18Z,55,79.09774651393725,175,125,170
2018-01-01T10:47:19Z,56,78.3071766163673,192,122,184
2018-01-01T10:47:20Z,57,74.56040579048616,208,129,206
2018-01-01T10:47:21Z,58,85.2075620832821,222,126,216
2018-01-01T10:47:22Z,59,79.76549928178936,233,126,227
2018-01-01T10:47:23Z,60,82.21378131749746,242,127,236
2018-01-01T10:47:24Z,61,77.88307492937143,249,126,241
2018-01-01T10:47:25Z,62,81.55232748829418,253,126,245
2018-01-01T10:47:26Z,63,81.26670729974674,254,129,249
2018-01-01T10:47:27Z,64,86.67306754177255,254,124,244
2018-01-01T10:47:28Z,65,79.09802520254227,250,126,242
2018-01-01T10:47:29Z,66,80.40228176909736,244,131,241
2018-01-01T10:47:30Z,67,78.89980201629457,236,128,230
2018-01-01T10:47:31Z,68,81.7172137022178,225,126,218
2018-01-01T10:47:32Z,69,80.17921393274916,212,130,210
2018-01-01T10:47:33Z,70,83.13764126039426,197,125,191
2018-01-01T10:47:34Z,71,81.27104017049372,179,125,174
2018-01-01T10:47:35Z,72,76.72487498800697,160,130,161
2018-01-01T10:47:36Z,73,81.7960385614525,140,125,137
2018-01-01T10:47:37Z,74,79.71039384771755,118,127,118
2018-01-01T10:47:38Z,75,81.74500398838718,95,130,99
2018-01-01T10:47:39Z,76,76.56879719257687,71,125,71
2018-01-01T10:47:40Z,77,86.62580506108145,46,126,48
2018-01-01T10:47:41Z,78,79.45794017681727,21,129,27
2018-01-01T10:47:42Z,79,77.89739018616913,4,126,8
2018-01-01T10:47:43Z,80,77.12419171692196,29,131,37
2018-01-01T10:47:44Z,81,80.84389178458699,54,126,56
2018-01-01T10:47:45Z,82,85.75938789088117,79,126,80
2018-01-01T10:47:46Z,83,79.24660785747307,103,128,104
2018-01-01T10:47:47Z,84,77.60688957029785,125,130,128
2018-01-01T10:47:48Z,85,84.73174444477263,147,128,146
2018-01-01T10:47:49Z,86,85.4087386158062,167,126,163
2018-01-01T10:47:50Z,87,77.28868417733698,185,130,185
2018-01-01T10:47:51Z,88,91.98916725136024,202,127,197
2018-01-01T10:47:52Z,89,78.18094239510933,216,130,215
2018-01-01T10:47:53Z,90,81.60727659442607,229,128,224
2018-01-01T10:47:54Z,91,72.93109609479181,239,130,235
2018-01-01T10:47:55Z,92,75.0566760519143,246,128,241
2018-01-01T10:47:56Z,93,76.32964725820563,251,126,244
2018-01-01T10:47:57Z,94,78.3823111162888,254,124,245
2018-01-01T10:47:58Z,95,81.03777235187856,254,125,246
2018-01-01T10:47:59Z,96,79.10205205400555,252,128,246
2018-01-01T10:48:00Z,97,82.9082386228222,247,126,239
2018-01-01T10:48:01Z,98,79.28591359762076,239,127,233
2018-01-01T10:48:02Z,99,80.27391802613573,230,127,224
2018-01-01T10:48:03Z,100,79.8993785672666,217,130,215
2018-01-01T10:48:04Z,101,75.71233904554265,203,131,203
2018-01-01T10:48:05Z,102,75.4995248387161,187,127,184
2018-01-01T10:48:06Z,103,74.40867207519398,169,130,168
2018-01-01T10:48:07Z,104,79.02829186900745,149,127,147
2018-01-01T10:48:08Z,105,74.71805958624503,127,127,127
2018-01-01T10:48:09Z,106,79.59513855693554,105,130,108
2018-01-01T10:48:10Z,107,81.08769554889913,81,130,86
2018-01-01T10:48:11Z,108,86.35676306944701,56,130,62
2018-01-01T10:48:12Z,109,75.72199671462656,31,128,37
2018-01-01T10:48:13Z,110,75.65948634454539,6,122,6
2018-01-01T10:48:14Z,111,78.58968209972609,19,126,23
2018-01-01T10:48:15Z,112,81.55670357707112,44,127,48
2018-01-01T10:48:16Z,113,77.73786589551167,69,133,76
2018-01-01T10:48:17Z,114,76.10131678919947,93,128,95
2018-01-01T10:48:18Z,115,86.65735580813025,116,129,118
2018-01-01T10:48:19Z,116,83.98320740637052,138,129,139
2018-01-01T10:48:20Z,117,72.99501318773468,0,128,6
2018-01-01T10:48:21Z,118,81.44326029541259,25,128,30
2018-01-01T10:48:22Z,119,80.12434333184177,50,126,53
2018-01-01T10:48:23Z,120,82.5957199586006,75,126,76
2018-01-01T10:48:24Z,121,75.851101757285,99,129,102
2018-01-01T10:48:25Z,122,78.63967710563631,122,126,120
2018-01-01T10:48:26Z,123,85.28529173661799,143,129,144
2018-01-01T10:48:27Z,124,71.15820995654512,164,129,163
2018-01-01T10:48:28Z,125,82.70131279140179,182,127,179
2018-01-01T10:48:29Z,126,82.20093609434083,199,128,196
2018-01-01T10:48:30Z,127,75.87140721190096,214,130,212
2018-01-01T10:48:31Z,128,81.34544324665488,227,125,219
2018-01-01T10:48:32Z,129,81.77787125882736,237,128,232
2018-01-01T10:48:33Z,130,78.56260457388642,245,127,238
2018-01-01T10:48:34Z,131,83.9375968393348,251,129,246
2018-01-01T10:48:35Z,132,78.13208260507115,254,125,245
2018-01-01T10:48:36Z,133,77.56014703801169,254,131,251
2018-01-01T10:48:37Z,134,73.85571834210782,252,129,247
2018-01-01T10:48:38Z,135,79.6217207345273,248,129,243
2018-01-01T10:48:39Z,136,83.31250781417302,241,126,233
2018-01-01T10:48:40Z,137,79.48952106319547,231,130,228
2018-01-01T10:48:41Z,138,82.43838312340723,220,133,220
2018-01-01T10:48:42Z,139,74.08352797863282,206,130,204
